,code,Lat,Lon,he,geometry,dist,dist_to_france
18196,RSUM,25.732742513,-80.163201072,-13.6333395,POINT (-8923726.723693842 2864555.793261583),72.19999353603272,2077442.3932711128
18216,RUD2,44.369354421,-224.165696428,67.4364097,POINT (15121005.505893981 4939173.940972001),842.3266740080247,7766287.493062473
18267,RZE1,41.036896724,-319.506906708,70.7689639,POINT (4507670.525909965 4568206.447051836),430.3197566404209,3445717.7157547544
18273,S01R,23.655274417,-240.407627276,49.8535509,POINT (13312962.03439506 2633293.1026755916),281.27056118140837,6872718.193919904
18285,S056,38.585503675,-218.5130438,83.4501751,POINT (15750255.918074198 4295318.621102986),326.9985876536525,6932501.80444801
18286,S057,38.495423244,-218.46892113,92.5671564,POINT (15755167.631231042 4285290.913393628),969.9852397606535,6921383.179022597
18287,S058,38.364175699,-218.565271144,73.2731724,POINT (15744441.996734636 4270680.50351636),196.7303034256282,6911553.549914835
18292,S064,39.99682952,-218.070211621,258.202894,POINT (15799551.770747354 4452426.695511772),800.5740597511,7062564.986665624
18294,S066,38.986181488,-218.330152202,85.5646074,POINT (15770615.317633925 4339921.871218308),679.0731715832261,6967043.448328466
18296,S069,36.708586904,-219.280429682,48.3892617,POINT (15664830.912448011 4086381.2018939108),339.0972106992524,6769325.047306298
18302,S104,22.820763691,-238.81061415,43.0501553,POINT (13490740.722371554 2540395.793595746),62.42468316154505,6681067.542610864
18305,S107,34.971863734,-220.898311899,54.8790586,POINT (15484729.087888084 3893050.0629606307),269.9709743067049,6662371.1445728345
18339,SA29,45.40931875,-73.936352684,5.572614,POINT (-8230557.131894765 5054942.240519449),277.72965305099376,1958995.684384237
18346,SA40,-0.520616747,-193.083962192,50.0439676,POINT (18581008.33401736 -57954.791174490536),855.8221372723119,2157933.4335229136
18348,SA42,-2.060881804,-212.574704576,85.8883502,POINT (16411308.816647602 -229416.31300640304),125.27488565478413,2659536.447773891
18353,SA50,31.291267863,-113.496503756,-8.3972671,POINT (-12634373.00493478 3483328.0047850856),308.5795126360813,2383403.2029747004
18355,SA58,45.424155249,-73.937640627,24.4479729,POINT (-8230700.505053696 5056593.832033285),737.2444515266849,1959005.3560477037
18366,SAB3,43.93321446,-60.006060151,-9.1919594,POINT (-6679844.060519865 4890623.062598884),572.2644043164497,514430.29035681894
18389,SADE,-8.19051005,-249.200673835,30.0522617,POINT (12334124.568925634 -911763.4081031897),852.4496607777153,4957375.271564526
18401,SAGR,37.022013803,-8.959637215,92.0346095,POINT (-997382.2524662638 4121271.724691505),940.7010740601239,1063295.262550144
18406,SAIN,15.875326959,-61.581964422,80.9176995,POINT (-6855272.921506529 1767233.3132526083),76.8450986509239,0.0
18444,SAM3,37.792772054,-333.294664059,68.6558618,POINT (2972824.3984154267 4207072.140717539),971.7885491954715,1969027.9462926507
18454,SAMN,41.344002645,-323.744355853,33.7412302,POINT (4035959.8448261702 4602393.321797156),397.89269009375795,2973134.741091278
18463,SAN6,36.433597164,-334.577384957,391.9492029,POINT (2830032.561220178 4055769.484063736),463.85156932649693,1876348.2368163334
18464,SAN7,-15.447140427,-192.796796875,127.0415905,POINT (18612975.430879284 -1719567.8065458306),139.5105636180267,553547.2134931824
18489,SAPR,40.073648587,-344.369872153,65.3909395,POINT (1739937.8729618047 4460978.154933427),636.3366006029681,713605.9627492802
18601,SCBT,32.436292023,-80.669336523,-42.3743569,POINT (-8980069.464371584 3610791.5112222815),464.43847258904634,2522362.2356277886
18620,SCEB,32.482994538,-80.332200921,-25.388901,POINT (-8942539.700828662 3615990.4114108467),394.4428248618779,2496788.529969124
18632,SCH1,53.477348675,-353.837725564,50.8003957,POINT (685981.2523439283 5953071.223475344),740.1772518364363,397899.2989908386
18673,SCO1,-30.285550884,-329.245502299,80.2868853,POINT (3423575.023678219 -3371372.1028006566),57.59726510402174,1384508.3701552036
18751,SDPT,53.259220491,-131.823555204,-3.4083082,POINT (-14674531.039868267 5928789.305104801),872.8398435801338,5402254.163785152
18780,SEAS,45.984225501,-123.922422901,-12.0488875,POINT (-13794981.015208025 5118940.567294385),983.9155633410467,4294885.419448774
18815,SELV,30.142407566,-15.867546301,145.1379653,POINT (-1766367.1743660117 3355437.4615304368),552.5211408422783,2147597.7048371066
18818,SEMB,1.469752992,-256.180455193,30.1639954,POINT (11557138.862304688 163612.1546613303),574.9315655618594,5261669.163571396
18834,SEOI,34.787720366,-231.262093641,145.8137607,POINT (14331038.181676015 3872551.317001913),186.61125139198714,7194971.09419722
18842,SEPT,50.205269573,-66.386600087,-6.8858884,POINT (-7390122.517181532 5588825.044005392),693.5275606137294,1164193.6434642733
18869,SEYD,65.280948307,-14.002378319,161.1538986,POINT (-1558737.624365854 7267041.924037255),144.51586425157936,2116359.712363241
18872,SFAK,35.200721001,-335.862292149,55.9939621,POINT (2686997.3468901208 3918526.337387411),309.19812331628054,1792794.153358111
18983,SHEK,22.221814792,-246.104355943,0.0320127,POINT (12678805.099997174 2473721.1071478743),327.279114770261,7234689.884899988
19030,SHUL,23.787619453,-238.437263402,57.8585402,POINT (13532301.937526202 2648025.684692129),234.7865597092363,6728627.031815255
19062,SIHA,10.610707064,-256.476490664,-3.5908426,POINT (11524184.344416227 1181178.5073210709),46.02001099336975,6118010.565234437
19098,SINL,22.908293465,-238.745371328,96.3836963,POINT (13498003.520094506 2550139.5634666765),633.2056287148534,6682834.377679718
19099,SINP,42.030235091,-324.846053967,54.6580721,POINT (3913319.3717677784 4678784.368251698),527.5270603548471,2849181.1134616863
19124,SIT1,35.204759404,-333.893938239,33.2617142,POINT (2906113.5018522646 3918975.8903529895),253.10096897479653,1995416.2643111602
19136,SJ51,43.032666537,-214.972973853,37.5421831,POINT (16144334.70194681 4790374.526375582),675.4376895965454,7275551.636037989
19137,SJAC,40.660182277,-8.734799735,69.3415873,POINT (-972353.4586814208 4526270.786637327),627.3088449722933,827978.5484514626
19150,SJO1,39.318844285,-357.000425348,59.7978202,POINT (333911.1228570487 4376953.724386214),117.21960193804996,338295.52612442017
19158,SJUA,-15.362609236,-75.187606589,49.4967364,POINT (-8369846.079452462 -1710157.8374075617),356.76568385410184,3020261.0452632294
19170,SKEP,1.267176818,-256.192791084,36.801854,POINT (11555765.637200084 141061.4781248007),277.3098780870107,5242173.000898891
19198,SKUR,50.667999053,-203.885801552,56.846778,POINT (17378553.076831415 5640335.854094028),942.0973234934816,7869342.635651143
19212,SLBU,-2.766395852,-259.990275691,2.1473091,POINT (11133031.58445355 -307953.7775772642),846.5767098485868,4634800.190765682
19260,SLVR,41.0760828,-331.75152771,64.3871172,POINT (3144605.5510107 4572568.621078343),309.28402726049103,2083847.8367552261
19310,SMSN,41.308494736,-323.666235216,53.399719,POINT (4044656.1943574515 4598440.599448142),693.5473509043684,2981948.221112614
19321,SNC1,-15.447136262,-192.796797628,126.9964735,POINT (18612975.34705571 -1719567.3429001512),139.37629030149282,553547.6636530958
19370,SNTR,36.357650764,-334.642922193,137.8899286,POINT (2822736.9894806547 4047315.169488154),520.167398673009,1872356.9295520724
19380,SOCC,18.727789899,-110.944826983,75.6247934,POINT (-12350321.645895397 2084768.0352400923),184.77350861029478,956289.2551832134
19391,SOFL,-19.834670231,-325.164320054,22.2142305,POINT (3877890.1530261743 -2207985.3901674217),32.69833209607107,573362.7534447982
19392,SOG1,-54.874391411,-36.043754407,63.2519637,POINT (-4012372.3868650505 -6108589.3094633045),48.386853921664134,6624030.232915405
19393,SOG2,-54.003230681,-38.048433636,181.4563192,POINT (-4235532.257841182 -6011612.140600608),690.7036099816838,6470299.583675002
19395,SOKC,38.213880806,-231.400076465,69.9296444,POINT (14315678.003970118 4253949.752558771),127.53719138691731,7526812.468677667
19430,SORR,40.625571117,-345.625596014,119.4821815,POINT (1600151.3321783212 4522417.889930363),884.6861936270943,561704.8380404174
19434,SOUB,21.958025198,-239.240562849,43.6593337,POINT (13442879.05213164 2444356.1838672305),334.8385126256419,6647764.893553841
19440,SOV1,38.684272281,-343.452736072,61.6312099,POINT (1842032.9944868623 4306313.492029267),182.31575797245688,863599.8780659456
19472,SPET,37.267393469,-336.844612744,55.2934207,POINT (2577645.9184589745 4148587.264161649),516.6452085337572,1607447.2950131164
19486,SPIT,59.608051457,-151.426987901,19.8404984,POINT (-16856775.185498517 6635537.9353724895),328.4915959450777,7223537.005087868
19490,SPK3,13.553745663,-259.42338259,-25.7949544,POINT (11196137.835791092 1508796.0655467003),792.3487828130143,6084786.396200927
19522,SPVA,36.94265377,-76.328681265,-34.3247399,POINT (-8496869.93134188 4112437.406228608),113.84959817299656,2477074.732682504
19550,SRND,39.87399755,-339.990078414,45.201736,POINT (2227494.2817668524 4438753.103158237),821.415057506949,1190415.4415458355
19564,SRSU,-1.646498486,-260.782084839,25.8462424,POINT (11044887.793292737 -183287.37305341588),376.5390375345841,4694331.772933019
19570,SSAN,-15.645829159,-193.168175433,198.7070503,POINT (18571633.75891119 -1741685.735018432),492.2523997169981,528003.2629160731
19576,SSEK,1.470376675,-256.185481057,40.0511727,POINT (11556579.38568341 163681.5827353067),420.0890913840238,5261415.883972014
19593,ST00,46.910090439,-55.368562997,70.2427109,POINT (-6163600.238781329 5222007.380735891),97.84393191222598,87458.15546044632
19677,STI2,-32.21240242,-244.315655465,-13.4121177,POINT (12877922.32638982 -3585868.2346224124),764.5853593607867,4287751.038167004
19736,STP3,27.767316292,-82.626844094,-19.5180134,POINT (-9197978.210399285 3091043.510321209),361.34859582635545,2422325.198783916
19794,SUA2,24.615749967,-238.152294975,25.829068,POINT (13564024.477712 2740212.7518209806),393.964222255858,6773320.443432077
19796,SUAB,24.593909413,-238.132094481,26.9405181,POINT (13566273.186417853 2737781.4724710574),541.7193462664338,6770008.85202257
19800,SUAO,24.592390439,-238.132917779,24.3434222,POINT (13566181.537303725 2737612.3810588494),701.5179486318094,6769948.835615961
19811,SUDV,63.849634644,-22.374281172,72.7422827,POINT (-2490693.5869325683 7107708.815906639),405.4264771541815,2572301.295574096
19824,SUM3,59.854102001,-1.274865951,149.9859487,POINT (-141917.42849500244 6662928.156639977),32.529573984620704,1046756.1680023931
19827,SUMB,-11.202190848,-346.162551511,45.7160076,POINT (1540377.719673632 -1247022.1809684297),688.2638503461407,3099461.7321761614
19889,SVFJ,-18.148252187,-181.55663638,88.4585242,POINT (19864224.37361736 -2020254.1922447535),128.44948998063813,918154.705739794
19891,SVI1,38.802805556,-344.765820079,118.8873703,POINT (1695861.1514588345 4319508.5558443265),463.0410848534057,724313.1520826678
19903,SVPL,44.607420849,-326.484457465,86.0587458,POINT (3730933.128656503 4965675.374511936),748.001665067456,2679165.1056183823
19960,SYR1,37.440339087,-335.060594363,57.966132,POINT (2776241.9361977368 4167839.482292337),558.484248855724,1790075.9179457051
19972,T00B,-21.091868928,-175.356140601,56.1568229,POINT (-19520556.279177003 -2347936.108943429),3.868702776926776,811222.4086190751
20010,TAGR,22.158869142,-246.431240079,118.5315549,POINT (12642416.524429256 2466714.029442223),220.4954092376449,7258077.391265574
20056,TAOR,37.852669221,-344.710908013,250.5598442,POINT (1701973.934684361 4213739.862847939),612.6351203505798,780502.3277997937
20068,TAR5,-2.246903343,-260.382289688,2.4074623,POINT (11089392.785923673 -250124.1360044641),822.7175660859475,4660437.078255242
20101,TAU1,-14.230525725,-169.514025944,77.321459,POINT (-18870215.050403845 -1584134.87742758),758.3002083866862,743560.1041978081
20119,TBCC,39.885664252,-343.451142731,62.7722901,POINT (1842210.364395643 4440051.834484114),411.59220181404123,817320.9744100022
20120,TBCH,25.314068951,-299.375565303,-22.1934237,POINT (6748681.200100107 2817949.265531137),520.9658406226499,4363607.883971912
20136,TBT1,22.486536969,-245.987595565,-0.9713941,POINT (12691802.805820966 2503189.845093201),35.27673080486722,7243785.02646616
20150,TCHR,44.538853894,-64.23998896,-0.1407886,POINT (-7151162.859592716 4958042.53599609),163.33391754667764,909836.6865020547
20224,TER1,37.983256864,-346.297834682,55.3035025,POINT (1525318.065965013 4228276.812770593),440.514808701886,625205.8573890766
20230,TER8,45.70909142,-73.628927657,-2.1523066,POINT (-8196334.734432018 5088312.78149759),478.3162473962575,1922421.6446986862
20249,TEVC,32.574831792,-117.12655769,-25.5285698,POINT (-13038468.76041978 3626213.687761979),678.799077314976,2629820.180704283
20293,TGP1,53.321373783,-352.740180171,48.3236237,POINT (808159.4466151851 5935708.177921367),31.316771298687392,439714.48576957243
20297,TGPU,-21.173473443,-175.308902268,62.2997757,POINT (-19515297.73200152 -2357020.2819996607),704.4813726536003,821607.6969276511
20306,TGT1,54.314685868,-351.049872913,45.6423669,POINT (996323.5898599247 6046283.173422372),159.78437569605222,597724.2284870456
20336,THEO,43.485529888,-353.062714481,79.9354501,POINT (772255.0914626323 4840787.044007839),109.39437202355364,0.0
20411,TILI,60.438514529,-193.911621161,99.0978896,POINT (18488873.759037793 6727984.6616701465),24.05473568565665,8916714.784159303
20412,TILK,60.438624667,-193.910412655,100.1632149,POINT (18489008.289310336 6727996.922176223),34.560110260390985,8916731.182477318
20415,TILO,36.380427697,-332.60634664,179.5468097,POINT (3049447.5430026427 4049850.6860715463),119.24330503633512,2086047.2487553684
20465,TKIN,5.983735821,-243.906413049,51.6225791,POINT (12923478.983749947 666106.4246351907),534.8706633052244,6009887.558908761
20479,TLBD,-0.514434734,-261.677832646,15.0303918,POINT (10945173.603538306 -57266.61263525313),159.82782836511456,4753560.659029834
20496,TLLU,-1.800322087,-260.865865897,97.5212197,POINT (11035561.328578057 -200410.93798872357),433.1040371290784,4674849.582389278
20499,TLOK,-1.301399143,-259.497284748,-2.3895177,POINT (11187911.085194005 -144871.0899175626),843.647650201464,4801898.510075206
20505,TLT2,-25.39134269,-70.475105866,69.9778384,POINT (-7845252.898605168 -2826551.338808309),577.5995215650248,3551727.2250909833
20605,TNBL,-0.5324896,-261.502964771,-9.3499633,POINT (10964639.806339405 -59276.47112471393),449.11182527705876,4761310.7443254795
20744,TORK,-31.495697665,-244.415666829,-11.7497948,POINT (12866789.1122758 -3506085.026246696),416.7455975674619,4289222.787138788
20817,TRCD,47.483212943,-64.916663965,-5.5639089,POINT (-7226489.976581852 5285807.086043336),698.0661494615533,949388.6609759497
20827,TRE8,39.869093792,-343.473048382,138.3408214,POINT (1839771.8384808302 4438207.219314705),332.06601530080513,815560.787073872
20843,TRI3,46.344026504,-72.539314322,12.3586783,POINT (-8075039.532818256 5158993.431735254),255.43712006850896,1797861.9741756434
20844,TRI4,8.31034056,-282.924448851,-88.0983913,POINT (8580011.106517587 925102.879457888),4.854734731800404,3682193.454785921
20862,TRN3,-42.942482414,-212.644933493,20.9743259,POINT (16403490.969368204 -4780335.2757255845),555.3992519015378,3100411.1634586197
20865,TRND,41.053885959,-124.150866733,78.1823966,POINT (-13820411.266261127 4570097.680041003),729.2814068636818,3804162.716804308
20871,TRO2,38.679351885,-344.103269997,100.0663059,POINT (1769615.889212117 4305765.756052047),227.3325056516088,797102.0154699764
20917,TSCH,53.362082307,-354.783136004,52.6799622,POINT (580738.6435724801 5940239.830083993),769.4277147368488,359095.5997927007
20930,TSIM,22.486721413,-245.987683202,-1.3541034,POINT (12691793.050114747 2503210.3773053614),51.964431661353856,7243805.751070001
20942,TSN2,22.236485406,-268.174823953,-42.5998607,POINT (10221931.83955474 2475354.2324279794),594.3534574451895,5937482.554068635
20957,TT06,38.179450515,-335.791554875,55.9211569,POINT (2694871.784211909 4250116.990096786),45.49179401026202,1689196.3868707793
20961,TT11,38.886782798,-337.193775361,42.1604498,POINT (2538777.3137304876 4328856.85966199),475.73741176736496,1518422.2681394138
20962,TT12,36.620223431,-337.509903834,51.7040622,POINT (2503586.053090876 4076544.6250748257),315.87793731348603,1563148.5688732774
20964,TT35,36.887356509,-337.769004353,43.2119104,POINT (2474743.1152515174 4106281.7432918255),20.46905178760318,1525590.750696476
20977,TTSH,22.747138952,-238.852375015,48.6055239,POINT (13486091.924144665 2532199.9251404786),3.7971617018402752,6678564.273942236
20982,TTY3,-21.091868983,-175.356138691,56.2042755,POINT (-19520556.066556778 -2347936.115066001),4.068934888136963,811222.4928118922
21042,TUV1,-8.528428467,-180.807757503,37.9201041,POINT (19947589.188870836 -949380.3142132986),782.9605104567288,1769011.0812216662
21069,TWHG,39.546077216,-76.087807842,-13.8398516,POINT (-8470056.024547888 4402249.178556598),662.8689984913175,2337449.099066638
21080,TWPT,-19.252260129,-213.165241085,86.0339641,POINT (16345570.593170887 -2143151.7941799234),331.57984119277495,1868538.296235973
21217,TXE1,53.004972905,-355.219399276,51.622559,POINT (532174.0382816328 5900486.593295863),804.0393025238636,308323.640495148
21252,TXG6,29.265526089,-94.832517816,-16.0185926,POINT (-10556707.593921166 3257823.462024743),221.7070547842132,2649216.274928041
21273,TXH2,29.563468789,-94.390864042,-13.5465419,POINT (-10507542.920692556 3290990.291674316),753.988099251114,2705418.226090549
21420,TXPV,28.638177778,-96.618526097,-16.5733978,POINT (-10755525.126314653 3187987.3674942027),800.2204382884732,2476168.6820527455
21453,TXS9,29.608949244,-94.995214176,-18.0988684,POINT (-10574818.869870283 3296053.1527659623),482.10284843209723,2668998.874681755
21532,UAPF,-20.243192931,-70.141058617,46.1041361,POINT (-7808066.928945594 -2253461.929108915),462.65728176753356,3047774.2801851486
21555,UCS1,34.415691348,-119.845323373,3.9392711,POINT (-13341120.37183757 3831137.2361578313),566.810295225043,2932120.853121056
21556,UCSB,34.4133045,-119.84381017,-9.5193236,POINT (-13340951.92285014 3830871.53345387),313.57085274487457,2931809.804902522
21626,UITH,53.449435242,-353.193475012,44.4757959,POINT (757698.8957358474 5949963.914327491),381.96612746879873,426525.71975181473
21635,UKU1,44.026087286,-214.134565469,81.1438111,POINT (16237665.896330504 4900961.618297735),572.0091934965573,7356009.093147756
21642,ULL1,57.894974699,-5.15936821,65.4554945,POINT (-574338.2419522033 6444839.102982137),516.588182469215,977827.9464080837
21652,ULST,-41.157970923,-213.795000344,12.8698624,POINT (16275466.113136657 -4581684.36523272),630.3765764948926,3035634.454265306
21660,UME4,40.784304729,-330.55304401,229.1390335,POINT (3278020.1462187376 4540088.034789979),852.7916347591424,2219040.0716489903
21663,UMLH,5.053125764,-264.661008784,-14.5309301,POINT (10613087.954909502 562511.3869628514),13.373193705936885,5106795.952862708
21719,UPO5,20.245888138,-155.883816859,78.4144935,POINT (-17352907.115655795 2253761.958179738),7.1965184313253,3565874.6326778145
21720,UPO6,20.246204626,-155.883560005,79.6927123,POINT (-17352878.522799306 2253797.18946274),1.5070483917209467,3565892.1109829163
21727,UPVA,39.481263939,-0.337636052,80.3446054,POINT (-37585.47338209124 4395034.197564314),789.7632216324429,358201.3827220375
21731,URCU,-21.76373202,-70.152885522,86.351916,POINT (-7809383.493987855 -2422727.566227663),28.343583732386545,3188855.2583781416
21899,UYBA,-62.184497285,-58.902470315,33.7109791,POINT (-6556993.001931713 -6922346.573001903),64.33781556343466,7176955.530528348
21932,V081,47.604099282,-122.338500788,-0.4962369,POINT (-13618659.612132657 5299264.09174468),367.649174617019,4400588.98194272
21933,V096,47.601636097,-122.33624821,-0.6225638,POINT (-13618408.856296724 5298989.8912447505),498.63461886377297,4400247.131741478
21934,V102,47.60058516,-122.335720002,-1.0283043,POINT (-13618350.056451133 5298872.901473055),509.8307519537708,4400117.261996889
21957,VAC2,37.326182543,-77.205629145,-14.1434662,POINT (-8594491.32279572 4155131.633943537),291.28593524370336,2546891.2969811424
21958,VACC,37.266645656,-76.022871792,-31.3184642,POINT (-8462827.376527762 4148504.0179992807),738.4522125388319,2430617.644156829
22026,VARN,43.202479937,-332.077271638,61.6077701,POINT (3108343.9028167366 4809278.067593457),263.18535231785114,2046673.1303219963
22053,VBAY,-33.234805107,-225.32457449,6.9860209,POINT (14991999.790140644 -3699681.5811249283),194.98977033624615,3557858.4556666883
22101,VEN3,40.794711593,-346.578373653,112.5779904,POINT (1494088.610565623 4541246.521591214),271.5366241424954,454998.4304786192
22104,VEN6,45.43804606,-347.643400487,57.4965929,POINT (1375530.3657235685 5058140.15004051),227.23321189667462,421833.9611970268
22127,VERT,51.647383221,-128.142402755,43.3148025,POINT (-14264747.023713179 5749360.400966781),272.1278983812875,5060409.484006426
22167,VIB1,60.72549677,-331.303985272,33.0988193,POINT (3194425.747317241 6759931.378604979),967.292645735991,2630851.553792137
22244,VITI,-17.650922106,-182.606634674,86.9880121,POINT (19747339.09819547 -1964891.660871656),140.91055721026706,852482.1953978202
22272,VL16,-75.232561833,-197.45451093,311.3094126,POINT (18094481.074016016 -8374850.474323029),738.7585827962935,5877176.349324705
22308,VLHG,-75.397968606,-197.798278586,166.2421802,POINT (18056213.033598896 -8393263.472067147),407.70630234039714,5899216.469029133
22334,VMI1,43.78603278,-352.348760475,70.421421,POINT (851732.0878603666 4874238.872927185),580.6204433263032,16595.377785300014
22357,VOFJ,65.753539408,-14.837897159,118.2077628,POINT (-1651747.1561828407 7319650.524754006),540.3120556726844,2207039.376229226
22359,VOGS,63.85268882,-21.703645736,72.991055,POINT (-2416038.791689123 7108048.805223752),608.3410563570079,2517320.0319117
22502,WABF,-66.416051151,-261.055145812,178.3638095,POINT (11014490.784822863 -7393400.994629331),53.55669101689141,3690762.663450859
22515,WAEV,47.981495142,-122.20809219,66.6239221,POINT (-13604142.593408233 5341275.606707369),789.6498943695973,4435492.724179934
22541,WAL1,60.229205776,-1.563045132,59.6013045,POINT (-173997.38818114507 6704684.517867612),200.96683135268177,1096706.823534858
22579,WAPT,48.111431465,-123.362936911,45.6271658,POINT (-13732699.319695253 5355740.05201928),670.3852558632508,4492572.239888375
22623,WAVA,37.607698883,-75.68582215,-33.8108717,POINT (-8425307.182008266 4186469.889562323),280.16240914843144,2380330.3354289997
22636,WBOL,-38.379157414,-217.517688065,25.657598,POINT (15861058.411652567 -4272348.26040137),425.81433532002626,3127369.405491159
22682,WENO,7.452039838,-208.102191391,62.2153949,POINT (16909186.706968006 829557.2801373489),961.131548222243,3284489.387602226
22686,WES1,54.527651627,-348.939589074,51.586391,POINT (1231239.3122466782 6069990.413270655),346.72205946398583,696804.3999434189
22712,WHD5,48.312715742,-122.696143711,13.9985237,POINT (-13658472.240206838 5378146.915239612),813.2097895119356,4488226.179229005
22713,WHD6,48.312442314,-122.696144201,10.7934646,POINT (-13658472.294753388 5378116.477373884),831.159889779934,4488197.508581629
22742,WHYA,-33.035138184,-222.414503394,22.4185776,POINT (15315947.422719587 -3677454.7609283077),348.47638820132784,3256698.959961906
22794,WIJK,52.504253893,-355.397848103,58.619279,POINT (512309.20572733576 5844746.8078495115),635.81559709031,249540.98066516296
22905,WLCE,45.81292571,-63.469644141,1.2736319,POINT (-7065408.4666064 5099871.561787271),381.6439871543261,795594.9309659575
22953,WNBL,-38.382713014,-217.521484876,26.5500777,POINT (15860635.752585407 -4272744.067982834),367.71809278969886,3127946.817690574
22969,WNRY,36.387434355,-334.563344796,338.4798184,POINT (2831595.504793351 4050630.6636722693),314.40632748505953,1879556.2429192415
23039,WSAM,-13.830848676,-172.015713048,51.8118613,POINT (-19148701.584945228 -1539643.031851142),579.0064235131291,461618.773609823
23040,WSBG,55.052515104,-351.599247417,52.0085093,POINT (935167.4998198327 6128417.948266283),178.38018453785145,660305.5043250794
23051,WST2,54.527655562,-348.93957094,50.5177385,POINT (1231241.3309143237 6069990.8513128515),346.1037110165802,696805.7152769301
23086,WULJ,36.991976601,-230.587004637,80.7761871,POINT (14406188.745841429 4117927.9986600103),621.4362778979997,7363581.119236726
23185,X024,42.530270484,-219.223987114,45.9708824,POINT (15671114.070376838 4734448.0535790725),195.49551904034536,7371543.722514874
23186,X025,42.506682553,-219.193263473,58.9588402,POINT (15674534.210448269 4731822.257111286),420.9209688377849,7367899.553928315
23187,X028,34.339143933,-220.73825628,251.9158311,POINT (15502546.397893764 3822616.0168984896),565.8303359290763,6590832.069176257
23201,X071,38.397903464,-218.465522579,118.5510234,POINT (15755545.95619779 4274435.061141755),103.64452182811795,6911102.095761195
23210,X084,34.968114797,-220.873125214,67.250049,POINT (15487532.856837051 3892632.7332027745),184.25675181304229,6660842.172514938
23212,X086,24.779949605,-218.697915468,112.1174386,POINT (15729676.098130336 2758491.3719115807),577.4057804654794,5532317.1761312885
23214,X088,30.463162888,-229.803489606,67.7366777,POINT (14493409.240121227 3391143.7806447092),708.2735136480298,6703196.71873438
23217,X094,37.526498544,-222.68121978,71.7416085,POINT (15286256.690443847 4177430.709172602),248.9896674006614,7003400.4487536615
23219,X111,35.044558271,-220.904078822,177.1792937,POINT (15484087.116956277 3901142.3818029235),672.8322605912072,6670016.697686672
23241,XIAO,36.07669881,-239.696109245,13.8135831,POINT (13392167.85929621 4016039.7410314986),30.05764904869739,7854913.565802776
23286,XRSO,35.310543216,-336.467301904,31.3646005,POINT (2619647.9690385554 3930751.6904390007),348.77672877878,1726181.5801224457
23314,YANI,-37.363801634,-73.657873473,52.1625645,POINT (-8199556.967929732 -4159319.3719977625),883.7880727004923,4895947.37093421
23358,YENL,23.903505634,-238.398149984,88.1612444,POINT (13536656.023301143 2660926.075351026),518.7365262262977,6734873.306375579
23403,YPDO,37.664614,-234.29760711,40.5543403,POINT (13993126.36801081 4192805.6514052027),176.1170515788065,7647767.71171959
23412,YRVA,37.226476432,-76.47881479,-32.3541179,POINT (-8513582.71889588 4144032.4004380396),721.4786427416159,2478276.5103270686
23451,Z113,33.520080256,-224.165858518,118.4869292,POINT (15120987.462117719 3731438.2654475835),514.365823072161,6675846.336484164
23459,Z121,33.367383165,-225.943808614,48.4101651,POINT (14923066.962775145 3714440.103031849),110.60380430658059,6754977.816674137
23464,Z203,33.493800604,-224.333165918,81.830429,POINT (15102362.887543771 3728512.827968719),347.27721220158907,6681907.628835986
23472,Z211,24.447387547,-237.060509056,43.1785549,POINT (13685561.530270346 2721470.7329578577),109.67214270678214,6676678.269639833
23538,ZIER,51.640216202,-356.076421178,55.3190332,POINT (436770.79655231413 5748562.572061196),809.7736159406871,129967.91841983689
23558,ZLNG,60.20575255,-330.298412915,55.495811,POINT (3306365.5500542726 6702073.716691832),587.3483396625736,2701199.940196055
23576,ZONG,41.449526388,-328.221828119,168.196198,POINT (3537529.912134043 4614140.171134516),816.3758463890159,2474579.0199947054
