The Geodesy Plotter,Date: 2026-05-11 11:16:31,Total: 5789,"solution: SPOTGINS
productType: POSITION
"

NAME,EPOCH START,EPOCH END,UPDATED,DOI,REF FRAME,CONSTELLATION,DOWNLOAD URL,YEARS,FILL RATE,NETWORKS,ANALYSIS CENTER,SOLUTION,STATION,PRODUCT TYPE
SPOTGINS_0OVE00SWE.ENU,2000-05-29T00:00:00Z,2025-05-31T23:59:59Z,2025-07-15T10:48:09Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/0OVE00SWE/SPOTGINS_0OVE00SWE.enu,25.00821352067331,77.51259032187431,,EOST,SPOTGINS,0OVE00SWE,POSITION
SPOTGINS_0OXE00SWE.ENU,2005-04-11T00:00:00Z,2026-02-19T23:59:59Z,2026-04-27T06:46:51Z,,IGS20,GE,https://geodesy-plotter.ipgp.fr/data/0OXE00SWE/SPOTGINS_0OXE00SWE.enu,20.8458817844196,99.01574803149606,,ULR,SPOTGINS,0OXE00SWE,POSITION
SPOTGINS_0SAX00SWE.ENU,2008-03-21T00:00:00Z,2025-05-31T23:59:59Z,2025-07-15T10:48:09Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/0SAX00SWE/SPOTGINS_0SAX00SWE.enu,17.194501451314423,97.16605636045216,,EOST,SPOTGINS,0SAX00SWE,POSITION
SPOTGINS_0SKL00SWE.ENU,2005-04-11T00:00:00Z,2026-02-19T23:59:59Z,2026-04-08T09:32:59Z,,IGS20,GE,https://geodesy-plotter.ipgp.fr/data/0SKL00SWE/SPOTGINS_0SKL00SWE.enu,20.8458817844196,99.31758530183727,,ULR,SPOTGINS,0SKL00SWE,POSITION
SPOTGINS_0SKN00SWE.ENU,2004-07-18T00:00:00Z,2026-02-19T23:59:59Z,2026-04-08T09:33:28Z,,IGS20,GE,https://geodesy-plotter.ipgp.fr/data/0SKN00SWE/SPOTGINS_0SKN00SWE.enu,21.580310258067787,99.30264993026499,,ULR,SPOTGINS,0SKN00SWE,POSITION
SPOTGINS_0SLU00SWE.ENU,2008-02-28T00:00:00Z,2025-05-31T23:59:59Z,2025-07-15T10:48:09Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/0SLU00SWE/SPOTGINS_0SLU00SWE.enu,17.251996317844196,99.61922893860067,,EOST,SPOTGINS,0SLU00SWE,POSITION
SPOTGINS_0SSK00SWE.ENU,2020-02-29T00:00:00Z,2026-02-19T23:59:59Z,2026-04-27T06:43:48Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/0SSK00SWE/SPOTGINS_0SSK00SWE.enu,5.958247743808148,98.80897846999542,,ULR,SPOTGINS,0SSK00SWE,POSITION
SPOTGINS_0STL00SWE.ENU,2007-12-13T00:00:00Z,2025-05-31T23:59:59Z,2025-07-15T10:48:09Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/0STL00SWE/SPOTGINS_0STL00SWE.enu,17.462810828453367,98.52664576802508,,EOST,SPOTGINS,0STL00SWE,POSITION
SPOTGINS_0STR00SWE.ENU,2005-11-11T00:00:00Z,2026-02-19T23:59:59Z,2026-04-08T09:32:35Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/0STR00SWE/SPOTGINS_0STR00SWE.enu,20.27104719623799,99.47339994598974,,ULR,SPOTGINS,0STR00SWE,POSITION
SPOTGINS_0SUN00SWE.ENU,2000-05-29T00:00:00Z,2025-05-31T23:59:59Z,2025-07-15T10:48:09Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/0SUN00SWE/SPOTGINS_0SUN00SWE.enu,25.00821352067331,84.24567549813882,,EOST,SPOTGINS,0SUN00SWE,POSITION
SPOTGINS_0TJU00SWE.ENU,2006-03-30T00:00:00Z,2025-05-31T23:59:59Z,2025-07-15T10:48:09Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/0TJU00SWE/SPOTGINS_0TJU00SWE.enu,19.1697467171141,99.51449378837641,,EOST,SPOTGINS,0TJU00SWE,POSITION
SPOTGINS_0TYR00SWE.ENU,2010-07-16T00:00:00Z,2024-06-03T23:59:59Z,2026-04-08T09:28:58Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/0TYR00SWE/SPOTGINS_0TYR00SWE.enu,13.873374369407053,99.32965299684543,,ULR,SPOTGINS,0TYR00SWE,POSITION
SPOTGINS_0UME00SWE.ENU,2000-05-29T00:00:00Z,2025-05-31T23:59:59Z,2025-07-15T10:48:09Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/0UME00SWE/SPOTGINS_0UME00SWE.enu,25.00821352067331,84.00481716663018,,EOST,SPOTGINS,0UME00SWE,POSITION
SPOTGINS_0UPP00SWE.ENU,2004-07-18T00:00:00Z,2025-05-31T23:59:59Z,2025-07-15T10:48:09Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/0UPP00SWE/SPOTGINS_0UPP00SWE.enu,20.859685115471393,99.19979010888102,,EOST,SPOTGINS,0UPP00SWE,POSITION
SPOTGINS_0VAR00SWE.ENU,2011-02-10T00:00:00Z,2026-02-19T23:59:59Z,2026-04-08T09:29:38Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/0VAR00SWE/SPOTGINS_0VAR00SWE.enu,15.027378476183234,99.21661504827838,,ULR,SPOTGINS,0VAR00SWE,POSITION
SPOTGINS_0VIK00SWE.ENU,2018-10-05T00:00:00Z,2026-02-19T23:59:59Z,2026-04-27T06:44:06Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/0VIK00SWE/SPOTGINS_0VIK00SWE.enu,7.369495747458616,99.22077922077922,,ULR,SPOTGINS,0VIK00SWE,POSITION
SPOTGINS_0VNG00SWE.ENU,2020-08-25T00:00:00Z,2026-02-19T23:59:59Z,2026-04-08T09:24:29Z,,IGS20,GE,https://geodesy-plotter.ipgp.fr/data/0VNG00SWE/SPOTGINS_0VNG00SWE.enu,5.481747629731031,98.10473815461347,,ULR,SPOTGINS,0VNG00SWE,POSITION
SPOTGINS_0YST00SWE.ENU,2011-01-20T00:00:00Z,2026-02-19T23:59:59Z,2026-04-08T09:29:38Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/0YST00SWE/SPOTGINS_0YST00SWE.enu,15.084873342713008,99.43738656987296,,ULR,SPOTGINS,0YST00SWE,POSITION
SPOTGINS_140200DEU.ENU,2016-12-20T00:00:00Z,2022-01-13T23:59:59Z,2025-05-20T12:57:21Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/140200DEU/SPOTGINS_140200DEU.enu,5.068446237990215,97.78378378378379,,EOST,SPOTGINS,140200DEU,POSITION
SPOTGINS_177000AUS.ENU,2021-11-22T00:00:00Z,2025-06-30T23:59:59Z,2025-09-07T17:17:20Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/177000AUS/SPOTGINS_177000AUS.enu,3.599703367809973,90.0531511009871,"['APREF', 'UCSD']",EOST,SPOTGINS,177000AUS,POSITION
SPOTGINS_1ALB00SWE.ENU,2011-05-16T00:00:00Z,2025-05-31T23:59:59Z,2025-07-15T10:48:09Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/1ALB00SWE/SPOTGINS_1ALB00SWE.enu,14.043805580906026,99.49317738791423,,EOST,SPOTGINS,1ALB00SWE,POSITION
SPOTGINS_1BAG00SWE.ENU,2013-02-01T00:00:00Z,2026-02-19T23:59:59Z,2026-04-08T09:28:36Z,,IGS20,GE,https://geodesy-plotter.ipgp.fr/data/1BAG00SWE/SPOTGINS_1BAG00SWE.enu,13.052019133267422,99.34969582546675,,ULR,SPOTGINS,1BAG00SWE,POSITION
SPOTGINS_1BOD00SWE.ENU,2021-11-26T00:00:00Z,2026-02-19T23:59:59Z,2026-04-27T06:43:28Z,,IGS20,GE,https://geodesy-plotter.ipgp.fr/data/1BOD00SWE/SPOTGINS_1BOD00SWE.enu,4.229979434431009,98.38396897220426,,ULR,SPOTGINS,1BOD00SWE,POSITION
SPOTGINS_1GAT00SWE.ENU,2012-01-09T00:00:00Z,2026-02-19T23:59:59Z,2026-04-08T09:28:39Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/1GAT00SWE/SPOTGINS_1GAT00SWE.enu,14.112251850584329,92.18386346004654,,ULR,SPOTGINS,1GAT00SWE,POSITION
SPOTGINS_1LYC00SWE.ENU,2010-01-04T00:00:00Z,2025-05-31T23:59:59Z,2025-07-15T10:48:09Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/1LYC00SWE/SPOTGINS_1LYC00SWE.enu,15.405315961923593,99.18251288430781,,EOST,SPOTGINS,1LYC00SWE,POSITION
SPOTGINS_1MAL00SWE.ENU,2011-02-10T00:00:00Z,2026-02-19T23:59:59Z,2026-04-27T06:45:31Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/1MAL00SWE/SPOTGINS_1MAL00SWE.enu,15.027378476183234,98.96155948260157,,ULR,SPOTGINS,1MAL00SWE,POSITION
SPOTGINS_1MEL00FRA.ENU,2020-09-23T00:00:00Z,2025-07-08T23:59:59Z,2026-02-10T16:23:32Z,,IGS20,GE,https://geodesy-plotter.ipgp.fr/data/1MEL00FRA/SPOTGINS_1MEL00FRA.enu,4.7830252934316935,99.6,"['RGP', 'UCSD']",OMP,SPOTGINS,1MEL00FRA,POSITION
SPOTGINS_1RAT00SWE.ENU,2023-12-15T00:00:00Z,2026-02-19T23:59:59Z,2026-04-08T09:22:43Z,,IGS20,GE,https://geodesy-plotter.ipgp.fr/data/1RAT00SWE/SPOTGINS_1RAT00SWE.enu,2.177960269475499,99.24812030075188,,ULR,SPOTGINS,1RAT00SWE,POSITION
SPOTGINS_1SSJ00SWE.ENU,2010-01-21T00:00:00Z,2025-05-31T23:59:59Z,2025-07-15T10:48:09Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/1SSJ00SWE/SPOTGINS_1SSJ00SWE.enu,15.358772498542349,99.32263814616756,,EOST,SPOTGINS,1SSJ00SWE,POSITION
SPOTGINS_240600NZL.ENU,2012-02-13T00:00:00Z,2025-03-31T23:59:59Z,2025-05-28T13:01:57Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/240600NZL/SPOTGINS_240600NZL.enu,13.128793032423252,99.49947862356622,"['GeoNet', 'UCSD']",EOST,SPOTGINS,240600NZL,POSITION
SPOTGINS_25MA00ARG.ENU,2013-05-16T00:00:00Z,2024-12-31T23:59:59Z,2025-03-18T15:02:36Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/25MA00ARG/SPOTGINS_25MA00ARG.enu,11.618640169087637,96.32768361581921,['RAMSAC'],EOST,SPOTGINS,25MA00ARG,POSITION
SPOTGINS_2FBG00SWE.ENU,2019-08-26T00:00:00Z,2026-02-19T23:59:59Z,2026-04-08T09:25:00Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/2FBG00SWE/SPOTGINS_2FBG00SWE.enu,6.479009778943899,99.32489451476793,,ULR,SPOTGINS,2FBG00SWE,POSITION
SPOTGINS_3ARO00ARG.ENU,2013-06-12T00:00:00Z,2024-12-31T23:59:59Z,2025-03-18T15:02:36Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/3ARO00ARG/SPOTGINS_3ARO00ARG.enu,11.54471819783507,98.27055200189528,,EOST,SPOTGINS,3ARO00ARG,POSITION
SPOTGINS_4GAV00SWE.ENU,2007-05-24T00:00:00Z,2026-02-19T23:59:59Z,2026-04-08T09:31:24Z,,IGS20,GE,https://geodesy-plotter.ipgp.fr/data/4GAV00SWE/SPOTGINS_4GAV00SWE.enu,18.73089205136005,96.43639550167957,,ULR,SPOTGINS,4GAV00SWE,POSITION
SPOTGINS_4GLE00AUS.ENU,2021-09-22T00:00:00Z,2026-02-19T23:59:59Z,2026-04-08T09:23:47Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/4GLE00AUS/SPOTGINS_4GLE00AUS.enu,4.4050878076913325,94.16873449131513,"['APREF', 'SONEL', 'UCSD']",ULR,SPOTGINS,4GLE00AUS,POSITION
SPOTGINS_5GAV00SWE.ENU,2012-11-07T00:00:00Z,2026-02-19T23:59:59Z,2026-04-08T09:28:44Z,,IGS20,GE,https://geodesy-plotter.ipgp.fr/data/5GAV00SWE/SPOTGINS_5GAV00SWE.enu,13.281998599386519,99.44364310735627,,ULR,SPOTGINS,5GAV00SWE,POSITION
SPOTGINS_8GRD00AUS.ENU,2021-09-22T00:00:00Z,2026-02-19T23:59:59Z,2026-04-08T09:23:47Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/8GRD00AUS/SPOTGINS_8GRD00AUS.enu,4.4050878076913325,94.72704714640199,"['APREF', 'SONEL', 'UCSD']",ULR,SPOTGINS,8GRD00AUS,POSITION
SPOTGINS_AAER00FRA.ENU,2025-02-04T00:00:00Z,2025-06-30T23:59:59Z,2025-09-16T03:48:11Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/AAER00FRA/SPOTGINS_AAER00FRA.enu,0.3971024095621974,98.63945578231292,"['EPN', 'EPOS', 'RGP', 'UCSD']",EOST,SPOTGINS,AAER00FRA,POSITION
SPOTGINS_AARS00BEL.ENU,2003-05-04T00:00:00Z,2025-06-30T23:59:59Z,2025-09-16T10:12:45Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/AARS00BEL/SPOTGINS_AARS00BEL.enu,22.158795313965573,95.30516431924883,"['EPOS', 'FLEPOS']",EOST,SPOTGINS,AARS00BEL,POSITION
SPOTGINS_AAS200GRL.ENU,2022-09-28T00:00:00Z,2026-02-19T23:59:59Z,2026-04-08T09:23:23Z,,IGS20,GE,https://geodesy-plotter.ipgp.fr/data/AAS200GRL/SPOTGINS_AAS200GRL.enu,3.38866070296854,99.51651893634165,"['SONEL', 'UCSD']",ULR,SPOTGINS,AAS200GRL,POSITION
SPOTGINS_AASI00GRL.ENU,2005-09-29T00:00:00Z,2023-08-21T23:59:59Z,2026-04-08T09:31:02Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/AASI00GRL/SPOTGINS_AASI00GRL.enu,17.88432577255558,95.85373317013463,"['SONEL', 'UCSD']",ULR,SPOTGINS,AASI00GRL,POSITION
SPOTGINS_AB0100USA.ENU,2007-05-18T00:00:00Z,2026-01-17T23:59:59Z,2026-04-08T09:29:31Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/AB0100USA/SPOTGINS_AB0100USA.enu,18.65970793089462,79.00293255131965,"['SONEL', 'UCSD', 'UNAVCO']",ULR,SPOTGINS,AB0100USA,POSITION
SPOTGINS_AB0700USA.ENU,2004-10-23T00:00:00Z,2026-02-19T23:59:59Z,2026-04-08T09:32:58Z,,IGS20,GE,https://geodesy-plotter.ipgp.fr/data/AB0700USA/SPOTGINS_AB0700USA.enu,21.32295228407737,98.53658536585365,"['NGS', 'SONEL', 'UCSD', 'UNAVCO']",ULR,SPOTGINS,AB0700USA,POSITION
SPOTGINS_AB1100USA.ENU,2006-07-21T00:00:00Z,2026-02-19T23:59:59Z,2026-04-08T09:30:14Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/AB1100USA/SPOTGINS_AB1100USA.enu,19.574834556493524,79.95526977914453,"['NGS', 'SONEL', 'UCSD', 'UNAVCO']",ULR,SPOTGINS,AB1100USA,POSITION
SPOTGINS_AB2100USA.ENU,2006-04-27T00:00:00Z,2026-02-19T23:59:59Z,2026-04-08T09:30:08Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/AB2100USA/SPOTGINS_AB2100USA.enu,19.802076171825487,79.81765437215086,"['NGS', 'SIRGAS', 'SONEL', 'UCSD', 'UNAVCO']",ULR,SPOTGINS,AB2100USA,POSITION
SPOTGINS_AB4300USA.ENU,2007-05-24T00:00:00Z,2026-02-19T23:59:59Z,2026-04-08T09:31:44Z,,IGS20,GE,https://geodesy-plotter.ipgp.fr/data/AB4300USA/SPOTGINS_AB4300USA.enu,18.73089205136005,98.87541989192347,"['NGS', 'SIRGAS', 'SONEL', 'UCSD', 'UNAVCO']",ULR,SPOTGINS,AB4300USA,POSITION
SPOTGINS_AB4400USA.ENU,2005-08-15T00:00:00Z,2026-02-19T23:59:59Z,2026-04-08T09:32:22Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/AB4400USA/SPOTGINS_AB4400USA.enu,20.50638828681522,96.34374165999466,"['NGS', 'SONEL', 'UCSD', 'UNAVCO']",ULR,SPOTGINS,AB4400USA,POSITION
SPOTGINS_AB4800USA.ENU,2005-10-06T00:00:00Z,2026-02-19T23:59:59Z,2026-04-08T09:30:54Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/AB4800USA/SPOTGINS_AB4800USA.enu,20.366757896671484,84.35904326793873,"['NGS', 'SONEL', 'UCSD', 'UNAVCO']",ULR,SPOTGINS,AB4800USA,POSITION
SPOTGINS_AB5000USA.ENU,2005-08-18T00:00:00Z,2026-02-19T23:59:59Z,2026-04-08T09:32:29Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/AB5000USA/SPOTGINS_AB5000USA.enu,20.498174734453823,96.75610732879456,"['NGS', 'SONEL', 'UCSD', 'UNAVCO']",ULR,SPOTGINS,AB5000USA,POSITION
SPOTGINS_ABAN00ESP.ENU,2009-09-10T00:00:00Z,2025-05-31T23:59:59Z,2025-08-21T10:11:02Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/ABAN00ESP/SPOTGINS_ABAN00ESP.enu,15.71457902375339,90.68431133553891,"['EPOS', 'REGAM']",EOST,SPOTGINS,ABAN00ESP,POSITION
SPOTGINS_ABBZ00ATA.ENU,2013-12-11T00:00:00Z,2025-04-30T23:59:59Z,2025-05-30T15:11:56Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/ABBZ00ATA/SPOTGINS_ABBZ00ATA.enu,11.38615100641367,98.2207261360904,"['UCSD', 'UNAVCO']",EOST,SPOTGINS,ABBZ00ATA,POSITION
SPOTGINS_ABD000GLP.ENU,2012-10-11T00:00:00Z,2022-12-25T23:59:59Z,2025-04-25T13:48:23Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/ABD000GLP/SPOTGINS_ABD000GLP.enu,10.205224700230689,90.5285752616045,"['EPOS', 'GL', 'RGP', 'TERIA', 'UCSD', 'VOLC']",IPGP,SPOTGINS,ABD000GLP,POSITION
SPOTGINS_ABDZ00GLP.ENU,2012-10-11T00:00:00Z,2024-12-30T23:59:59Z,2025-04-25T13:48:23Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/ABDZ00GLP/SPOTGINS_ABDZ00GLP.enu,12.21891395416635,91.93367689894689,"['EPOS', 'VOLC', 'GL']",IPGP,SPOTGINS,ABDZ00GLP,POSITION
SPOTGINS_ABEL00GRC.ENU,2015-11-02T00:00:00Z,2021-09-07T23:59:59Z,2025-09-17T11:10:34Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/ABEL00GRC/SPOTGINS_ABEL00GRC.enu,5.837896386290466,80.75842696629213,,EOST,SPOTGINS,ABEL00GRC,POSITION
SPOTGINS_ABEP00GBR.ENU,2005-08-02T00:00:00Z,2025-06-30T23:59:59Z,2025-08-26T15:47:02Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/ABEP00GBR/SPOTGINS_ABEP00GBR.enu,19.903490728065506,97.96507630963839,"['EPOS', 'OS Net']",EOST,SPOTGINS,ABEP00GBR,POSITION
SPOTGINS_ABER00GBR.ENU,2000-05-05T00:00:00Z,2022-03-07T23:59:59Z,2026-04-08T09:32:22Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/ABER00GBR/SPOTGINS_ABER00GBR.enu,21.82945467969681,86.6741882913376,['SONEL'],ULR,SPOTGINS,ABER00GBR,POSITION
SPOTGINS_ABER00GLP.ENU,2013-01-29T00:00:00Z,2024-03-03T23:59:59Z,2026-04-23T07:02:24Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/ABER00GLP/SPOTGINS_ABER00GLP.enu,11.098562596648668,91.48568608094769,['Orpheon'],ULR,SPOTGINS,ABER00GLP,POSITION
SPOTGINS_ABG000GLP.ENU,2017-05-23T00:00:00Z,2024-12-30T23:59:59Z,2025-04-25T13:48:24Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/ABG000GLP/SPOTGINS_ABG000GLP.enu,7.59673736279058,97.12023038156947,"['EPOS', 'VOLC', 'GL']",IPGP,SPOTGINS,ABG000GLP,POSITION
SPOTGINS_ABMF00GLP.ENU,2008-07-15T00:00:00Z,2025-10-27T23:59:59Z,2026-04-23T07:04:01Z,,IGS20,GE,https://geodesy-plotter.ipgp.fr/data/ABMF00GLP/SPOTGINS_ABMF00GLP.enu,17.28188452227039,91.03579347481786,"['APREF', 'IGS', 'NGS', 'RGP', 'SIRGAS', 'SONEL', 'UCSD']",ULR,SPOTGINS,ABMF00GLP,POSITION
SPOTGINS_ABNY00AUS.ENU,2021-06-16T00:00:00Z,2026-01-06T23:59:59Z,2026-04-08T09:23:50Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/ABNY00AUS/SPOTGINS_ABNY00AUS.enu,4.550193899409334,94.53781512605042,"['APREF', 'SONEL', 'UCSD']",ULR,SPOTGINS,ABNY00AUS,POSITION
SPOTGINS_ABOO00ETH.ENU,2012-04-01T00:00:00Z,2019-01-08T23:59:59Z,2025-05-30T15:07:19Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/ABOO00ETH/SPOTGINS_ABOO00ETH.enu,6.761008410018506,99.27213910230489,"['UCSD', 'UNAVCO']",EOST,SPOTGINS,ABOO00ETH,POSITION
SPOTGINS_ABPO00MDG.ENU,2007-11-16T00:00:00Z,2023-11-09T23:59:59Z,2023-12-21T16:18:34Z,,IGS20,GE,https://geodesy-plotter.ipgp.fr/data/ABPO00MDG/SPOTGINS_ABPO00MDG.enu,15.969199146956676,79.80472764645427,"['APREF', 'IGS', 'SONEL', 'UCSD', 'UNAVCO']",ULR,SPOTGINS,ABPO00MDG,POSITION
SPOTGINS_ABRA00ARG.ENU,2013-11-22T00:00:00Z,2024-06-10T23:59:59Z,2025-03-18T15:02:36Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/ABRA00ARG/SPOTGINS_ABRA00ARG.enu,10.544946352067331,63.648157758173326,"['RAMSAC', 'SIRGAS', 'UCSD']",EOST,SPOTGINS,ABRA00ARG,POSITION
SPOTGINS_ABUZ00NGA.ENU,2011-01-01T00:00:00Z,2016-07-18T23:59:59Z,2024-10-30T16:36:12Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/ABUZ00NGA/SPOTGINS_ABUZ00NGA.enu,5.542208501280199,79.46692991115498,,EOST,SPOTGINS,ABUZ00NGA,POSITION
SPOTGINS_ABYW00GBR.ENU,2000-05-04T00:00:00Z,2021-02-05T23:59:59Z,2025-08-26T15:47:02Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/ABYW00GBR/SPOTGINS_ABYW00GBR.enu,20.744581305295714,51.41123714059614,,EOST,SPOTGINS,ABYW00GBR,POSITION
SPOTGINS_AC0200USA.ENU,2005-10-09T00:00:00Z,2026-02-19T23:59:59Z,2026-04-08T09:32:09Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/AC0200USA/SPOTGINS_AC0200USA.enu,20.358544344310086,92.05538378814356,"['SONEL', 'UCSD', 'UNAVCO']",ULR,SPOTGINS,AC0200USA,POSITION
SPOTGINS_AC1200USA.ENU,2008-05-05T00:00:00Z,2025-12-17T23:59:59Z,2026-04-08T09:30:14Z,,IGS20,GE,https://geodesy-plotter.ipgp.fr/data/AC1200USA/SPOTGINS_AC1200USA.enu,17.61042661672624,88.78185208203854,"['NGS', 'SONEL', 'UCSD', 'UNAVCO']",ULR,SPOTGINS,AC1200USA,POSITION
SPOTGINS_AC2300USA.ENU,2007-06-16T00:00:00Z,2024-12-31T23:59:59Z,2025-04-16T18:54:11Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/AC2300USA/SPOTGINS_AC2300USA.enu,17.533766794686542,99.65667915106118,"['IGS', 'NGS', 'UCSD', 'UNAVCO']",EOST,SPOTGINS,AC2300USA,POSITION
SPOTGINS_AC2400USA.ENU,2006-06-30T00:00:00Z,2024-12-31T23:59:59Z,2025-04-16T18:54:11Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/AC2400USA/SPOTGINS_AC2400USA.enu,18.49543688366669,97.88430241159935,"['IGS', 'NGS', 'SIRGAS', 'UCSD', 'UNAVCO']",EOST,SPOTGINS,AC2400USA,POSITION
SPOTGINS_AC2500USA.ENU,2005-08-21T00:00:00Z,2026-02-19T23:59:59Z,2026-04-08T09:31:46Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/AC2500USA/SPOTGINS_AC2500USA.enu,20.49269903287956,90.22435897435898,"['NGS', 'SONEL', 'UCSD', 'UNAVCO']",ULR,SPOTGINS,AC2500USA,POSITION
SPOTGINS_AC5800USA.ENU,2008-07-13T00:00:00Z,2026-02-19T23:59:59Z,2026-04-08T09:28:21Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/AC5800USA/SPOTGINS_AC5800USA.enu,17.593999512003446,72.05722282693205,"['NGS', 'SIRGAS', 'SONEL', 'UCSD', 'UNAVCO']",ULR,SPOTGINS,AC5800USA,POSITION
SPOTGINS_AC5900USA.ENU,2004-12-14T00:00:00Z,2026-02-19T23:59:59Z,2026-04-08T09:32:16Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/AC5900USA/SPOTGINS_AC5900USA.enu,21.18069812026263,91.23804600672008,"['SONEL', 'UCSD', 'UNAVCO']",ULR,SPOTGINS,AC5900USA,POSITION
SPOTGINS_AC6700USA.ENU,2006-06-26T00:00:00Z,2026-02-19T23:59:59Z,2026-04-08T09:31:47Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/AC6700USA/SPOTGINS_AC6700USA.enu,19.640542975384694,92.36662487811674,"['NGS', 'SONEL', 'UCSD', 'UNAVCO']",ULR,SPOTGINS,AC6700USA,POSITION
SPOTGINS_AC7000USA.ENU,2007-06-29T00:00:00Z,2024-11-24T23:59:59Z,2025-04-16T18:54:11Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/AC7000USA/SPOTGINS_AC7000USA.enu,17.39961210611707,95.28227708759239,"['NGS', 'UCSD', 'UNAVCO']",EOST,SPOTGINS,AC7000USA,POSITION
SPOTGINS_ACER00ITA.ENU,2007-07-13T00:00:00Z,2025-05-31T23:59:59Z,2025-07-30T15:39:23Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/ACER00ITA/SPOTGINS_ACER00ITA.enu,17.873374369407053,91.51867728107777,"['EPOS', 'RING']",EOST,SPOTGINS,ACER00ITA,POSITION
SPOTGINS_ACHE00FRA.ENU,2021-03-11T00:00:00Z,2025-12-28T23:59:59Z,2026-02-15T16:41:45Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/ACHE00FRA/SPOTGINS_ACHE00FRA.enu,4.788500995005958,98.11858608893957,"['EPOS', 'RGP', 'TERIA', 'UCSD']",OMP,SPOTGINS,ACHE00FRA,POSITION
SPOTGINS_ACHT00CAN.ENU,2014-08-22T00:00:00Z,2024-12-31T23:59:59Z,2025-03-19T08:40:01Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/ACHT00CAN/SPOTGINS_ACHT00CAN.enu,10.355806493522955,99.57716701902748,"['NRCan', 'UCSD']",EOST,SPOTGINS,ACHT00CAN,POSITION
SPOTGINS_ACHU00FRA.ENU,2011-11-14T00:00:00Z,2025-12-28T23:59:59Z,2026-02-10T17:55:30Z,,IGS20,GE,https://geodesy-plotter.ipgp.fr/data/ACHU00FRA/SPOTGINS_ACHU00FRA.enu,14.123203253732857,88.11785229695678,['Orpheon'],OMP,SPOTGINS,ACHU00FRA,POSITION
